product_id,product_name,category,sub_category,price,stock_qty,supplier,last_updated
PROD005984,Product J6618,Books,Self-Help,3034.81,2255,MegaDistrib,2023-10-24
PROD005985,Product L9016,Toys,Dolls,3522.33,1515,EastTrade,2024-03-25
PROD005986,Product U2721,Books,Self-Help,3198.6,4276,FastGoods,2024-08-16
PROD005987,Product F9959,Electronics,Phones,1430.39,2931,QuickShip,2024-07-29
PROD005988,Product E8624,Automotive,Electronics,1983.64,4354,FastGoods,2024-02-12
PROD005989,Product B4087,Toys,Puzzles,3254.63,1191,MegaDistrib,2024-06-27
PROD005990,Product V674,Sports,Fitness,1218.26,843,FastGoods,2023-08-02
PROD005991,Product H2753,Food & Beverage,Frozen,4868.95,4204,FastGoods,2024-02-02
PROD005992,Product U2056,Health & Beauty,Vitamins,3399.02,2856,FastGoods,2024-09-18
PROD005993,Product Q2098,Electronics,Audio,324.3,4215,FastGoods,2024-07-03
PROD005994,Product T1726,Home & Garden,Decor,674.98,454,FastGoods,2023-03-03
PROD005995,Product P905,Sports,Team Sports,1740.89,2019,ProVendor,2023-04-12
PROD005996,Product E8042,Books,Self-Help,1378.3,2999,NorthSupply,2023-02-25
PROD005997,Product M5519,Books,History,383.02,2458,MegaDistrib,2024-10-17
PROD005998,Product G6465,Health & Beauty,Skincare,2847.89,3027,ProVendor,2023-07-18
PROD005999,Product C6683,Electronics,Cameras,2893.6,975,TrustCo,2024-06-30
PROD006000,Product H6251,Office Supplies,Mailing,1052.18,4996,PrimeMfg,2023-02-15
PROD006001,Product K1090,Office Supplies,Pens,3665.51,2262,ProVendor,2024-08-28
PROD006002,Product H9417,Office Supplies,Mailing,4738.3,1067,GlobalSource,2023-01-01
PROD006003,Product Q5819,Food & Beverage,Beverages,2748.74,3377,MegaDistrib,2023-02-27
PROD006004,Product G6937,Sports,Cycling,1521.83,132,PrimeMfg,2024-01-09
PROD006005,Product S1163,Sports,Winter,4545.63,1475,PrimeMfg,2023-08-23
PROD006006,Product O1066,Books,Fiction,1166.25,4668,GlobalSource,2023-10-15
PROD006007,Product K7273,Toys,Board Games,4480.13,4639,ProVendor,2023-07-03
PROD006008,Product X7559,Home & Garden,Furniture,1116.71,1032,ProVendor,2024-07-13
PROD006009,Product Q8642,Toys,Puzzles,1084.85,1433,SupplierOne,2024-09-25
PROD006010,Product I111,Office Supplies,Mailing,1604.75,4852,EastTrade,2024-07-26
PROD006011,Product A7154,Office Supplies,Mailing,4790.18,2971,FastGoods,2024-07-27
PROD006012,Product A711,Home & Garden,Lighting,1233.98,4078,PrimeMfg,2023-07-09
PROD006013,Product T1951,Toys,Action Figures,4973.16,2497,SupplierOne,2023-12-10
PROD006014,Product E8281,Toys,Educational,4739.28,1147,EastTrade,2024-07-10
PROD006015,Product G1115,Office Supplies,Paper,4592.53,3183,ProVendor,2023-07-28
PROD006016,Product Q7963,Clothing,Accessories,188.25,2353,QuickShip,2023-03-12
PROD006017,Product C3633,Health & Beauty,Vitamins,4720.0,2720,TrustCo,2023-08-30
PROD006018,Product H3776,Office Supplies,Furniture,584.62,33,PrimeMfg,2024-02-04
PROD006019,Product B4330,Books,Self-Help,3647.63,3777,EastTrade,2024-11-21
PROD006020,Product M446,Books,History,787.41,4343,ProVendor,2024-02-10
PROD006021,Product W3973,Automotive,Tires,4270.87,3828,PrimeMfg,2023-05-15
PROD006022,Product R2547,Office Supplies,Mailing,517.97,2488,NorthSupply,2024-10-19
PROD006023,Product Q6691,Sports,Fitness,3624.44,3072,GlobalSource,2024-08-06
PROD006024,Product P5740,Automotive,Tires,4584.55,688,NorthSupply,2024-08-19
PROD006025,Product X1701,Sports,Fitness,4796.23,1718,ProVendor,2023-03-19
PROD006026,Product V1263,Toys,Dolls,4396.24,2538,ProVendor,2024-08-30
PROD006027,Product K1935,Food & Beverage,Snacks,4067.27,1237,GlobalSource,2024-03-15
PROD006028,Product T7489,Toys,Dolls,4159.92,231,EastTrade,2024-09-30
PROD006029,Product C9146,Books,Comics,1978.78,4149,PrimeMfg,2024-03-30
PROD006030,Product S4997,Food & Beverage,Beverages,2370.19,3311,ProVendor,2023-12-01
PROD006031,Product J4021,Automotive,Tools,1993.06,4171,SupplierOne,2023-03-17
PROD006032,Product Y7033,Automotive,Electronics,1113.51,485,FastGoods,2023-06-10
PROD006033,Product G5020,Food & Beverage,Frozen,2776.71,128,FastGoods,2024-02-22
PROD006034,Product A8582,Electronics,Laptops,3413.45,1596,QuickShip,2023-01-01
PROD006035,Product K9541,Electronics,Tablets,3553.86,1172,FastGoods,2023-07-11
PROD006036,Product H311,Health & Beauty,Makeup,1089.89,1433,ProVendor,2024-02-05
PROD006037,Product O104,Home & Garden,Furniture,3078.96,2739,GlobalSource,2023-04-23
PROD006038,Product J1749,Home & Garden,Lighting,4909.5,4177,GlobalSource,2023-01-22
PROD006039,Product D3457,Home & Garden,Decor,450.88,4846,ProVendor,2023-07-23
PROD006040,Product B3670,Office Supplies,Filing,4544.23,1938,QuickShip,2024-08-19
PROD006041,Product W8070,Office Supplies,Filing,1899.12,581,ProVendor,2024-01-29
PROD006042,Product A5355,Clothing,Pants,3513.7,237,ProVendor,2024-06-30
PROD006043,Product T2837,Electronics,Tablets,3714.77,258,ProVendor,2024-02-24
PROD006044,Product V5869,Clothing,Sportswear,708.81,2519,TrustCo,2023-07-11
PROD006045,Product L8459,Books,Science,2532.74,4215,FastGoods,2024-10-02
PROD006046,Product N7680,Health & Beauty,Supplements,1803.91,4836,MegaDistrib,2023-05-30
PROD006047,Product K3938,Health & Beauty,Skincare,2851.4,4205,TrustCo,2023-04-27
PROD006048,Product U9410,Electronics,Tablets,212.35,2690,QuickShip,2023-10-25
PROD006049,Product W8789,Health & Beauty,Dental,2197.87,2986,PrimeMfg,2023-12-16
PROD006050,Product X3220,Automotive,Electronics,3518.08,2845,SupplierOne,2024-07-14
PROD006051,Product G1453,Books,Self-Help,3075.01,451,GlobalSource,2024-09-14
PROD006052,Product A6835,Toys,Board Games,2700.01,1375,MegaDistrib,2024-04-03
PROD006053,Product F2235,Toys,Educational,2265.01,1152,FastGoods,2024-08-20
PROD006054,Product O3575,Books,Non-Fiction,2709.64,2494,PrimeMfg,2024-12-02
PROD006055,Product A8487,Food & Beverage,Beverages,2152.58,2638,TrustCo,2023-12-31
PROD006056,Product A6984,Food & Beverage,Frozen,2550.31,1469,MegaDistrib,2023-04-27
PROD006057,Product M853,Books,Science,3649.92,621,PrimeMfg,2023-09-11
PROD006058,Product K7868,Health & Beauty,Dental,1306.86,1675,NorthSupply,2023-04-30
PROD006059,Product H3072,Toys,Educational,4092.68,1100,PrimeMfg,2023-01-13
PROD006060,Product Y1092,Food & Beverage,Organic,3022.78,4539,TrustCo,2024-12-18
PROD006061,Product E6805,Electronics,Cameras,3454.33,4425,GlobalSource,2024-04-07
PROD006062,Product S9654,Home & Garden,Tools,1608.65,560,PrimeMfg,2023-06-04
PROD006063,Product J9967,Toys,Puzzles,4680.54,3638,EastTrade,2024-04-03
PROD006064,Product A4247,Health & Beauty,Haircare,921.56,3093,PrimeMfg,2023-11-27
PROD006065,Product H1718,Health & Beauty,Dental,786.03,452,TrustCo,2024-09-05
PROD006066,Product X293,Food & Beverage,Organic,1867.76,3752,NorthSupply,2023-03-05
PROD006067,Product I9617,Automotive,Parts,1768.9,4960,SupplierOne,2023-01-16
PROD006068,Product V5073,Health & Beauty,Supplements,4397.05,3465,MegaDistrib,2023-05-22
PROD006069,Product B5944,Clothing,Jackets,1065.63,732,PrimeMfg,2023-05-30
PROD006070,Product Q3213,Automotive,Tires,3209.44,2300,SupplierOne,2023-02-06
PROD006071,Product G9700,Office Supplies,Furniture,1523.03,3434,FastGoods,2024-11-01
PROD006072,Product V4868,Sports,Water Sports,3283.78,3217,PrimeMfg,2024-09-15
PROD006073,Product Z9359,Home & Garden,Kitchen,1457.34,2610,EastTrade,2024-08-23
PROD006074,Product F2600,Office Supplies,Filing,2119.58,1712,QuickShip,2023-06-15
PROD006075,Product L8247,Books,Fiction,2309.69,3628,GlobalSource,2024-10-13
PROD006076,Product N3861,Health & Beauty,Skincare,2769.65,985,NorthSupply,2023-11-03
PROD006077,Product D2886,Health & Beauty,Vitamins,3317.49,2436,GlobalSource,2023-07-16
PROD006078,Product B8591,Sports,Cycling,610.65,435,ProVendor,2024-08-10
PROD006079,Product N7695,Home & Garden,Furniture,1439.5,382,GlobalSource,2024-01-20
PROD006080,Product T8544,Electronics,TVs,3682.06,2911,QuickShip,2024-07-01
PROD006081,Product I1204,Clothing,Shoes,4452.92,332,QuickShip,2024-11-24
PROD006082,Product H4067,Health & Beauty,Haircare,2392.85,4272,GlobalSource,2023-03-31
PROD006083,Product K9903,Food & Beverage,Bakery,843.65,3694,MegaDistrib,2023-05-20
PROD006084,Product D8487,Clothing,Shirts,169.18,1944,EastTrade,2024-01-17
PROD006085,Product B7376,Office Supplies,Tech,3751.1,141,TrustCo,2024-12-07
PROD006086,Product U7412,Office Supplies,Tech,3587.48,698,PrimeMfg,2023-11-24
PROD006087,Product D3797,Office Supplies,Furniture,1686.2,361,PrimeMfg,2023-08-21
PROD006088,Product K5070,Clothing,Shoes,951.18,4273,QuickShip,2024-04-03
PROD006089,Product B1140,Automotive,Parts,3102.47,2924,FastGoods,2024-04-16
PROD006090,Product M9463,Office Supplies,Mailing,1522.82,1901,EastTrade,2024-08-05
PROD006091,Product V554,Home & Garden,Tools,2539.72,2615,SupplierOne,2023-05-18
PROD006092,Product N874,Sports,Winter,3375.78,266,GlobalSource,2024-10-28
PROD006093,Product A3029,Office Supplies,Furniture,66.86,4877,EastTrade,2024-11-05
PROD006094,Product B1149,Clothing,Pants,3713.05,2199,PrimeMfg,2023-12-21
PROD006095,Product S4954,Clothing,Pants,3249.77,1347,MegaDistrib,2023-03-23
PROD006096,Product J4722,Sports,Fitness,3424.68,1988,TrustCo,2023-06-13
PROD006097,Product Z6101,Sports,Outdoor,3049.47,4471,QuickShip,2024-06-28
PROD006098,Product Y1195,Electronics,Phones,86.72,2071,QuickShip,2023-10-21
PROD006099,Product V5677,Clothing,Shoes,1284.95,4485,MegaDistrib,2024-05-16
PROD006100,Product K9506,Health & Beauty,Dental,3574.35,515,TrustCo,2024-08-31
PROD006101,Product H3471,Home & Garden,Bedding,844.13,3783,EastTrade,2024-11-05
PROD006102,Product I1986,Sports,Team Sports,913.17,3892,GlobalSource,2024-07-15
PROD006103,Product P4135,Electronics,TVs,706.8,1341,ProVendor,2023-12-12
PROD006104,Product O7213,Toys,Educational,2746.95,1685,TrustCo,2024-10-04
PROD006105,Product O499,Home & Garden,Furniture,4570.55,4417,TrustCo,2023-11-25
PROD006106,Product T6589,Toys,RC,517.66,2616,SupplierOne,2024-10-03
PROD006107,Product Y255,Electronics,Phones,1903.69,2125,TrustCo,2023-07-10
PROD006108,Product L7469,Home & Garden,Furniture,3345.07,3851,GlobalSource,2023-04-05
PROD006109,Product G6135,Health & Beauty,Dental,1007.34,3545,QuickShip,2024-03-23
PROD006110,Product S2860,Books,Self-Help,1355.61,2378,FastGoods,2024-08-28
PROD006111,Product E651,Automotive,Tires,1708.78,4982,GlobalSource,2023-05-10
PROD006112,Product X286,Books,Self-Help,2811.96,1844,NorthSupply,2023-09-04
PROD006113,Product A6185,Toys,RC,976.38,2201,GlobalSource,2023-06-19
PROD006114,Product J2905,Office Supplies,Mailing,4895.31,2805,NorthSupply,2023-11-28
PROD006115,Product O7675,Home & Garden,Bedding,3931.6,1261,QuickShip,2024-06-17
PROD006116,Product V9429,Automotive,Tools,1619.43,4649,MegaDistrib,2023-10-24
PROD006117,Product K8996,Food & Beverage,Beverages,1120.2,870,TrustCo,2024-08-21
PROD006118,Product D9107,Health & Beauty,Makeup,1504.35,1080,SupplierOne,2024-10-26
PROD006119,Product X8898,Sports,Team Sports,3799.39,2651,GlobalSource,2024-01-13
PROD006120,Product Y6882,Toys,Educational,2284.31,1593,MegaDistrib,2024-08-23
PROD006121,Product E172,Health & Beauty,Dental,3619.97,2760,NorthSupply,2023-11-17
PROD006122,Product R7370,Food & Beverage,Snacks,2636.55,524,PrimeMfg,2024-07-30
PROD006123,Product P4045,Food & Beverage,Frozen,3748.09,3094,FastGoods,2024-04-27
PROD006124,Product S9571,Electronics,TVs,1328.58,804,EastTrade,2024-12-13
PROD006125,Product A3980,Home & Garden,Bedding,3240.17,3811,NorthSupply,2023-02-02
PROD006126,Product F6047,Health & Beauty,Supplements,363.37,2114,GlobalSource,2023-03-25
PROD006127,Product T8210,Books,Fiction,1096.47,3132,MegaDistrib,2023-04-27
PROD006128,Product M9628,Home & Garden,Decor,4964.93,4116,QuickShip,2023-08-08
PROD006129,Product B8589,Home & Garden,Tools,892.41,1663,TrustCo,2024-08-03
PROD006130,Product N8399,Electronics,Laptops,360.43,1337,SupplierOne,2024-04-17
PROD006131,Product A3078,Books,Self-Help,3803.39,4962,EastTrade,2023-04-10
PROD006132,Product O1313,Books,Non-Fiction,25.71,3326,FastGoods,2023-06-08
PROD006133,Product C2651,Automotive,Electronics,9.08,2612,ProVendor,2023-04-08
PROD006134,Product K6642,Electronics,TVs,4482.27,2803,FastGoods,2024-07-31
PROD006135,Product H9561,Health & Beauty,Vitamins,2016.0,4456,EastTrade,2023-10-23
PROD006136,Product E6058,Toys,Educational,1389.66,2308,QuickShip,2024-04-12
PROD006137,Product C5560,Toys,Board Games,4044.01,4580,TrustCo,2024-11-05
PROD006138,Product L1889,Toys,Educational,1961.7,146,QuickShip,2023-12-30
PROD006139,Product T9332,Electronics,Cameras,1816.53,1701,SupplierOne,2023-09-13
PROD006140,Product S6764,Books,Non-Fiction,138.25,848,EastTrade,2023-01-19
PROD006141,Product Y183,Toys,Dolls,1747.21,2427,SupplierOne,2023-12-15
PROD006142,Product O8810,Home & Garden,Furniture,4794.19,2675,SupplierOne,2024-10-19
PROD006143,Product M4160,Electronics,TVs,10.73,2137,ProVendor,2024-05-11
PROD006144,Product N4557,Sports,Winter,1011.06,2460,NorthSupply,2024-11-21
PROD006145,Product O226,Automotive,Fluids,368.05,655,FastGoods,2023-06-23
PROD006146,Product O7249,Books,Fiction,3732.22,648,MegaDistrib,2024-12-20
PROD006147,Product O7084,Books,Comics,2753.8,629,EastTrade,2023-10-12
PROD006148,Product M1689,Home & Garden,Decor,960.15,295,GlobalSource,2023-09-04
PROD006149,Product P7195,Sports,Outdoor,2167.89,1742,ProVendor,2023-03-12
PROD006150,Product D7180,Food & Beverage,Frozen,2212.07,906,NorthSupply,2024-11-12
PROD006151,Product X6021,Sports,Outdoor,4530.26,4647,PrimeMfg,2023-03-31
PROD006152,Product Q8312,Electronics,TVs,3877.65,794,GlobalSource,2023-03-07
PROD006153,Product T8737,Books,Fiction,1970.59,4190,MegaDistrib,2024-07-08
PROD006154,Product T1859,Books,Non-Fiction,1352.15,2461,ProVendor,2023-11-13
PROD006155,Product P7447,Clothing,Shoes,1668.79,1468,PrimeMfg,2023-10-09
PROD006156,Product Z2494,Books,Comics,3748.79,351,ProVendor,2023-12-27
PROD006157,Product Y4719,Sports,Fitness,21.35,554,ProVendor,2024-12-26
PROD006158,Product W9612,Office Supplies,Pens,1530.18,4924,TrustCo,2024-01-03
PROD006159,Product P3637,Sports,Fitness,1498.27,756,FastGoods,2024-09-26
PROD006160,Product R9973,Automotive,Electronics,113.91,60,TrustCo,2024-12-05
PROD006161,Product M5751,Automotive,Tires,1700.26,4346,SupplierOne,2023-06-25
PROD006162,Product J1176,Clothing,Shoes,878.54,4860,GlobalSource,2023-01-28
PROD006163,Product O8378,Electronics,Tablets,1312.17,4086,NorthSupply,2023-11-24
PROD006164,Product V2641,Clothing,Shoes,1140.96,4410,SupplierOne,2023-06-07
PROD006165,Product P1906,Books,Self-Help,3567.8,4578,SupplierOne,2023-10-23
PROD006166,Product M2028,Home & Garden,Kitchen,2800.43,4782,QuickShip,2023-01-12
PROD006167,Product S4890,Toys,Puzzles,3651.09,1029,MegaDistrib,2023-01-26
PROD006168,Product L1504,Sports,Cycling,3939.9,587,GlobalSource,2023-12-12
PROD006169,Product C5169,Sports,Fitness,1791.67,2583,FastGoods,2024-02-06
PROD006170,Product A658,Electronics,Audio,786.44,2507,FastGoods,2023-01-19
PROD006171,Product P226,Clothing,Sportswear,2616.51,3218,FastGoods,2023-08-15
PROD006172,Product G2498,Office Supplies,Filing,1364.38,3300,FastGoods,2024-08-03
PROD006173,Product I3632,Food & Beverage,Organic,305.07,1588,MegaDistrib,2024-04-30
PROD006174,Product Z1746,Toys,Action Figures,4508.98,2976,GlobalSource,2024-10-12
PROD006175,Product A5323,Automotive,Electronics,2112.37,2079,NorthSupply,2024-05-13
PROD006176,Product D779,Home & Garden,Tools,3347.94,554,EastTrade,2023-08-23
PROD006177,Product R1239,Clothing,Jackets,3718.81,2345,EastTrade,2023-03-27
PROD006178,Product F8858,Sports,Team Sports,1562.16,2471,TrustCo,2023-10-20
PROD006179,Product N8645,Sports,Outdoor,4025.12,328,FastGoods,2024-10-08
PROD006180,Product G5416,Automotive,Electronics,96.66,889,PrimeMfg,2024-03-27
PROD006181,Product L2347,Health & Beauty,Dental,2488.66,2460,MegaDistrib,2024-03-23
PROD006182,Product D5050,Home & Garden,Furniture,2862.41,3861,ProVendor,2023-07-19
PROD006183,Product E4752,Sports,Water Sports,4191.12,1933,NorthSupply,2024-02-07
PROD006184,Product R5646,Office Supplies,Pens,4222.22,4519,NorthSupply,2024-01-10
PROD006185,Product Q4966,Clothing,Shoes,4276.02,371,PrimeMfg,2023-11-05
PROD006186,Product C877,Home & Garden,Tools,1230.25,900,NorthSupply,2023-04-15
PROD006187,Product W6765,Home & Garden,Kitchen,1117.37,2936,ProVendor,2024-07-09
PROD006188,Product F5175,Automotive,Electronics,4746.0,3738,TrustCo,2023-01-12
PROD006189,Product H3483,Home & Garden,Lighting,1633.43,2237,EastTrade,2024-03-31
PROD006190,Product M2651,Books,Comics,124.7,4836,MegaDistrib,2024-05-19
PROD006191,Product R1280,Home & Garden,Bedding,2519.95,4998,PrimeMfg,2023-06-16
PROD006192,Product L5189,Automotive,Fluids,3619.42,2777,SupplierOne,2024-04-03
PROD006193,Product Z8533,Food & Beverage,Bakery,3501.64,3114,TrustCo,2024-06-10
PROD006194,Product T7344,Clothing,Pants,1938.34,632,NorthSupply,2024-05-22
PROD006195,Product I4562,Books,Self-Help,2959.43,96,SupplierOne,2024-04-15
PROD006196,Product C2051,Office Supplies,Tech,3956.3,4115,SupplierOne,2023-05-24
PROD006197,Product V8629,Electronics,TVs,795.35,1622,ProVendor,2024-02-22
PROD006198,Product V2830,Home & Garden,Furniture,3209.08,720,SupplierOne,2023-05-30
PROD006199,Product L6166,Sports,Winter,3337.38,90,FastGoods,2024-11-22
PROD006200,Product J885,Health & Beauty,Makeup,3686.38,842,PrimeMfg,2024-06-17
PROD006201,Product W9563,Office Supplies,Furniture,4438.34,3138,EastTrade,2023-01-20
PROD006202,Product E5304,Sports,Cycling,4648.47,770,FastGoods,2023-01-05
PROD006203,Product Z8069,Office Supplies,Mailing,4406.48,2063,QuickShip,2023-08-22
PROD006204,Product P2605,Health & Beauty,Vitamins,3558.07,2385,GlobalSource,2024-09-01
PROD006205,Product J2907,Office Supplies,Tech,3099.07,4666,SupplierOne,2024-02-20
PROD006206,Product V4582,Books,Fiction,3031.39,873,FastGoods,2024-09-14
PROD006207,Product M9461,Electronics,Tablets,1770.21,817,FastGoods,2023-10-06
PROD006208,Product O8135,Toys,Puzzles,3969.59,1819,NorthSupply,2024-06-16
PROD006209,Product R5477,Home & Garden,Kitchen,2964.94,3937,FastGoods,2024-07-29
PROD006210,Product J1466,Electronics,Tablets,4471.89,2396,EastTrade,2024-07-25
PROD006211,Product C9762,Clothing,Jackets,1616.39,3078,MegaDistrib,2023-01-14
PROD006212,Product L9010,Clothing,Jackets,2321.41,563,QuickShip,2024-11-08
PROD006213,Product T8479,Health & Beauty,Supplements,751.76,275,PrimeMfg,2023-03-16
PROD006214,Product T6084,Home & Garden,Tools,4704.63,4462,GlobalSource,2024-11-15
PROD006215,Product X9475,Toys,Dolls,2266.05,3738,GlobalSource,2023-06-23
PROD006216,Product O6906,Sports,Winter,4729.26,211,ProVendor,2024-01-08
PROD006217,Product G3009,Sports,Water Sports,4740.62,784,SupplierOne,2024-04-02
PROD006218,Product C1137,Books,Science,3082.47,516,TrustCo,2024-05-31
PROD006219,Product S3164,Health & Beauty,Vitamins,4594.21,171,ProVendor,2024-11-26
PROD006220,Product D1386,Sports,Team Sports,4059.66,4813,GlobalSource,2023-11-25
PROD006221,Product G646,Automotive,Accessories,3137.42,4920,PrimeMfg,2024-12-06
PROD006222,Product M9436,Health & Beauty,Makeup,1047.16,4020,QuickShip,2023-09-12
PROD006223,Product T9004,Office Supplies,Paper,3951.81,4779,SupplierOne,2023-02-12
PROD006224,Product X5367,Automotive,Parts,6.01,2586,SupplierOne,2023-12-21
PROD006225,Product G2550,Health & Beauty,Haircare,1421.28,422,SupplierOne,2023-07-15
PROD006226,Product K4078,Food & Beverage,Organic,2716.43,1296,EastTrade,2023-06-02
PROD006227,Product B9275,Health & Beauty,Supplements,2225.49,2993,QuickShip,2024-07-01
PROD006228,Product P3178,Automotive,Parts,99.88,884,SupplierOne,2024-12-27
PROD006229,Product H9718,Home & Garden,Decor,3008.16,4428,EastTrade,2023-05-31
PROD006230,Product M184,Books,Fiction,2665.63,2797,NorthSupply,2024-03-01
PROD006231,Product T3048,Sports,Water Sports,4501.82,2648,TrustCo,2024-04-20
PROD006232,Product O7962,Toys,Action Figures,3265.63,459,MegaDistrib,2024-07-27
PROD006233,Product J3402,Clothing,Shirts,2315.87,2162,MegaDistrib,2023-11-14
PROD006234,Product K7533,Electronics,Phones,1477.62,2273,PrimeMfg,2023-12-25
PROD006235,Product L2757,Health & Beauty,Skincare,1236.93,2246,GlobalSource,2024-09-24
PROD006236,Product X7271,Toys,Puzzles,3663.24,2400,SupplierOne,2024-08-29
PROD006237,Product W2786,Toys,Educational,1526.04,3470,EastTrade,2023-03-29
PROD006238,Product U4222,Office Supplies,Filing,3224.5,978,EastTrade,2024-02-28
PROD006239,Product A9318,Toys,Puzzles,1829.19,1667,ProVendor,2023-04-20
