sensor_id,timestamp,location,temperature,humidity,pressure,battery_pct,alert_flag
SENS016077,2023-05-23 22:30:29,Remote-01,31.15,56.01,1040.02,53.58,0
SENS016078,2023-10-14 18:52:27,Field-North,-2.18,41.99,975.63,87.5,0
SENS016079,2024-05-16 03:36:09,Zone-A,12.83,88.17,1038.77,12.97,0
SENS016080,2024-04-02 20:07:39,Remote-01,33.74,25.13,950.36,18.26,0
SENS016081,2023-08-12 16:51:46,Zone-C,-1.31,39.52,1027.71,48.72,0
SENS016082,2024-03-18 08:50:14,Field-South,60.93,61.21,971.22,16.17,0
SENS016083,2023-04-04 10:45:03,Warehouse-2,26.05,80.89,1013.71,21.24,0
SENS016084,2024-07-25 07:55:16,Warehouse-2,64.66,10.39,974.73,14.75,0
SENS016085,2024-12-08 13:26:31,Zone-C,26.6,63.28,989.87,81.84,0
SENS016086,2023-02-20 17:19:52,Warehouse-1,-7.3,35.42,1027.52,73.52,0
SENS016087,2024-03-23 09:01:42,Zone-C,64.49,11.12,1021.47,91.81,0
SENS016088,2024-06-27 14:15:54,Warehouse-2,28.69,88.29,1007.63,63.49,0
SENS016089,2023-10-09 20:53:33,Zone-D,73.53,60.38,1035.91,58.74,0
SENS016090,2023-10-07 11:12:56,Zone-E,54.97,61.58,995.28,83.07,0
SENS016091,2023-01-30 14:51:35,Zone-E,77.31,48.07,1042.55,89.23,0
SENS016092,2024-08-10 16:47:33,Warehouse-2,69.53,27.97,1027.39,10.83,0
SENS016093,2024-04-09 01:31:09,Warehouse-2,19.74,58.65,958.35,37.07,0
SENS016094,2023-03-29 20:01:53,Zone-B,13.06,65.94,1002.44,35.91,0
SENS016095,2024-11-13 00:21:25,Field-North,26.55,82.63,1033.77,81.04,0
SENS016096,2024-05-02 11:11:50,Warehouse-2,77.1,17.99,1037.77,56.76,0
SENS016097,2024-05-30 14:05:14,Warehouse-2,-8.08,82.76,1019.01,61.13,0
SENS016098,2024-09-15 14:24:56,Zone-E,39.67,80.1,996.05,84.69,0
SENS016099,2024-08-24 15:55:14,Warehouse-1,15.69,49.24,1030.94,46.29,0
SENS016100,2023-05-05 01:27:20,Zone-C,51.81,20.23,1019.96,82.38,0
SENS016101,2024-03-07 01:23:48,Field-North,43.54,81.15,964.51,51.46,0
SENS016102,2023-06-03 16:59:11,Warehouse-2,9.02,45.69,1028.25,45.53,0
SENS016103,2023-10-02 03:32:07,Warehouse-2,28.72,90.27,1035.96,83.62,1
SENS016104,2024-11-02 10:14:06,Warehouse-1,38.09,17.51,950.19,74.47,0
SENS016105,2023-05-17 11:07:08,Zone-D,8.06,57.0,1009.85,57.68,0
SENS016106,2024-02-17 22:14:39,Remote-01,-0.85,87.01,1005.59,14.18,0
SENS016107,2023-05-16 02:43:53,Warehouse-2,-4.0,11.56,985.21,54.73,0
SENS016108,2023-12-28 14:09:11,Zone-B,20.0,14.45,1036.72,46.1,0
SENS016109,2023-11-08 17:33:49,Zone-C,79.88,91.66,1008.63,13.63,1
SENS016110,2024-02-16 23:06:22,Zone-B,53.67,26.01,966.21,74.45,0
SENS016111,2023-03-20 04:03:28,Field-South,60.84,57.21,953.51,68.82,0
SENS016112,2024-10-16 01:24:19,Warehouse-1,63.7,89.07,952.4,52.52,0
SENS016113,2023-07-11 21:41:06,Zone-E,-8.96,60.99,957.9,44.63,0
SENS016114,2024-02-11 13:04:02,Field-South,28.28,18.29,1039.86,96.89,0
SENS016115,2024-02-24 03:12:17,Zone-E,46.59,53.85,963.17,20.29,0
SENS016116,2023-03-19 23:14:40,Zone-D,56.63,94.02,1001.79,78.06,1
SENS016117,2023-07-23 21:43:45,Zone-A,26.57,58.58,1025.07,91.33,0
SENS016118,2023-10-25 11:00:25,Zone-E,21.93,49.99,964.55,21.41,0
SENS016119,2024-12-30 10:39:36,Zone-D,74.16,66.14,1029.52,80.19,0
SENS016120,2024-11-01 05:31:18,Remote-01,64.3,73.7,1016.04,36.9,0
SENS016121,2023-08-12 03:30:18,Zone-A,54.45,91.51,974.02,20.17,1
SENS016122,2024-08-14 10:21:07,Field-South,63.86,80.15,1004.19,6.27,1
SENS016123,2024-12-22 03:37:15,Field-North,27.58,22.74,1030.88,67.99,0
SENS016124,2024-05-23 02:19:48,Remote-01,14.76,55.95,950.97,41.08,0
SENS016125,2023-07-29 16:35:00,Zone-E,38.9,83.35,1018.13,34.42,0
SENS016126,2023-08-09 22:42:37,Warehouse-2,48.04,33.87,1015.99,88.35,0
SENS016127,2023-11-03 04:39:46,Field-North,36.68,91.83,989.5,78.52,1
SENS016128,2024-01-16 15:02:37,Zone-A,43.56,72.21,1005.72,73.07,0
SENS016129,2024-05-29 07:00:00,Zone-D,23.05,11.85,969.57,47.72,0
SENS016130,2023-02-04 02:17:36,Zone-D,-8.64,38.56,952.58,78.28,0
SENS016131,2024-08-06 10:29:45,Warehouse-1,70.55,40.56,970.42,87.39,0
SENS016132,2023-08-13 17:13:36,Zone-B,47.51,90.86,1035.88,21.19,1
SENS016133,2024-08-24 23:24:16,Zone-A,6.89,16.73,991.25,51.03,0
SENS016134,2023-07-25 09:19:09,Zone-D,75.34,64.83,969.33,10.83,0
SENS016135,2024-05-17 17:52:14,Zone-C,5.24,55.86,1018.5,47.09,0
SENS016136,2023-04-12 10:26:57,Field-South,44.02,43.02,1024.89,32.83,0
SENS016137,2023-04-29 20:32:04,Zone-C,50.03,56.81,993.96,53.2,0
SENS016138,2024-12-15 02:52:38,Zone-B,10.16,71.07,1035.0,99.12,0
SENS016139,2023-08-19 11:22:16,Zone-E,19.65,35.15,995.77,68.21,0
SENS016140,2023-08-03 06:58:50,Zone-A,-3.88,15.89,1043.51,33.32,0
SENS016141,2024-03-06 00:47:39,Warehouse-1,77.15,88.55,953.32,30.93,0
SENS016142,2024-04-29 21:40:14,Field-South,29.34,69.78,1039.07,87.06,0
SENS016143,2024-06-27 13:21:17,Zone-B,15.33,11.71,956.41,50.91,0
SENS016144,2023-11-02 21:07:08,Zone-D,-3.57,44.9,976.47,50.76,0
SENS016145,2023-07-04 05:50:47,Warehouse-2,26.33,20.89,1004.43,67.72,0
SENS016146,2024-01-01 13:42:58,Zone-C,59.43,76.65,1046.47,86.22,0
SENS016147,2023-01-01 05:34:39,Warehouse-1,17.2,35.09,951.27,17.21,0
SENS016148,2024-12-21 15:58:11,Zone-E,47.73,34.38,1013.1,71.99,0
SENS016149,2024-03-15 09:14:32,Zone-C,38.8,84.25,1037.76,87.4,0
SENS016150,2024-03-10 18:26:31,Warehouse-1,10.04,32.49,988.97,83.14,0
SENS016151,2023-02-26 06:15:31,Field-South,42.59,73.9,1045.21,13.93,0
SENS016152,2023-10-16 10:21:18,Zone-D,16.35,78.42,953.58,20.1,0
SENS016153,2023-12-13 19:31:13,Zone-E,104.76,27.24,958.7,83.46,1
SENS016154,2024-02-17 17:01:53,Zone-C,26.36,68.86,956.31,81.95,0
SENS016155,2024-09-10 07:36:57,Zone-A,-15.26,16.87,953.89,99.14,1
SENS016156,2023-11-22 16:12:51,Remote-01,35.88,23.4,1039.06,84.99,0
SENS016157,2024-02-27 06:03:42,Warehouse-2,28.51,43.01,1017.04,41.57,0
SENS016158,2023-05-28 03:39:34,Field-North,-18.34,13.99,958.26,,1
SENS016159,2024-04-21 05:16:50,Field-South,67.22,62.29,984.91,8.52,1
SENS016160,2024-11-08 12:49:21,Zone-B,9.87,27.2,972.9,16.66,0
SENS016161,2023-01-22 10:18:57,Warehouse-2,13.88,14.39,1010.91,12.92,0
SENS016162,2024-10-09 16:53:40,Zone-A,47.6,54.46,1035.24,95.01,0
SENS016163,2023-08-26 03:38:25,Zone-C,52.9,53.17,960.45,82.99,0
SENS016164,2023-03-05 20:18:17,Field-South,-2.44,76.45,1012.16,79.65,0
SENS016165,2023-06-02 08:11:18,Zone-C,-2.63,88.55,1010.54,21.51,0
SENS016166,2024-09-23 13:52:07,Zone-E,10.06,88.95,1002.33,68.61,0
SENS016167,2023-07-30 06:21:08,Zone-C,75.53,54.71,1015.25,48.09,0
SENS016168,2024-07-18 08:20:42,Warehouse-1,73.28,94.61,962.27,77.92,1
SENS016169,2024-12-11 00:16:59,Zone-D,19.25,60.36,976.56,79.03,0
SENS016170,2024-07-21 02:52:25,Zone-E,6.42,68.11,1021.78,53.39,0
SENS016171,2023-09-15 04:37:28,Warehouse-2,63.32,24.99,974.55,97.63,0
SENS016172,2024-10-05 00:20:46,Zone-D,21.39,50.28,994.07,22.44,0
SENS016173,2024-03-28 00:46:52,Zone-E,26.77,44.19,1012.54,39.48,0
SENS016174,2023-12-03 20:56:09,Field-North,10.08,16.14,996.04,51.81,0
SENS016175,2024-05-01 00:43:45,Zone-B,74.27,83.87,963.14,12.11,0
SENS016176,2023-06-10 07:36:00,Zone-B,43.92,71.41,981.46,95.61,0
SENS016177,2024-07-12 00:56:49,Zone-A,6.79,91.2,1017.34,23.67,1
SENS016178,2024-04-22 09:12:40,Remote-01,51.15,18.2,962.49,47.45,0
SENS016179,2023-07-30 08:07:33,Field-South,44.26,62.03,1008.47,77.58,0
SENS016180,2023-06-30 17:50:12,Zone-C,21.81,93.72,985.89,18.85,1
SENS016181,2023-01-08 13:58:05,Zone-B,25.17,10.97,1029.66,61.39,0
SENS016182,2024-03-23 08:04:05,Warehouse-2,84.68,80.97,996.0,64.75,1
SENS016183,2024-12-07 11:23:28,Warehouse-1,47.35,32.21,1036.97,89.69,0
SENS016184,2024-11-20 03:12:40,Warehouse-1,48.04,22.22,1047.42,44.0,0
SENS016185,2023-01-25 22:13:46,Warehouse-1,42.29,85.28,985.65,76.59,0
SENS016186,2024-02-25 01:46:32,Field-North,37.24,70.42,1020.69,80.58,0
SENS016187,2024-10-27 23:32:19,Zone-A,56.24,87.45,1041.71,70.72,0
SENS016188,2024-08-02 02:45:10,Zone-A,55.0,67.85,1043.54,77.71,0
SENS016189,2024-04-23 08:24:34,Warehouse-2,5.95,79.9,1022.76,68.06,0
SENS016190,2023-05-15 00:19:31,Remote-01,28.39,53.5,1038.43,60.19,0
SENS016191,2023-05-28 13:44:00,Zone-C,20.62,16.15,986.16,76.12,0
SENS016192,2023-12-30 06:01:55,Zone-A,51.5,92.66,999.16,18.57,1
SENS016193,2024-07-29 09:29:36,Remote-01,0.63,50.04,950.21,96.2,0
SENS016194,2024-12-01 10:26:17,Warehouse-2,3.77,80.13,1018.01,51.99,0
SENS016195,2023-06-28 08:44:16,Warehouse-1,-2.99,84.07,1024.56,38.58,0
SENS016196,2023-02-07 19:10:21,Zone-B,70.63,24.38,1017.32,79.1,0
SENS016197,2023-03-09 10:39:45,Field-North,16.57,43.29,995.35,99.2,0
SENS016198,2024-01-01 08:20:38,Remote-01,0.25,59.31,1007.97,60.96,0
SENS016199,2024-07-03 10:00:59,Zone-C,5.2,42.96,1008.81,53.1,0
SENS016200,2023-10-21 03:08:50,Field-North,29.29,51.45,957.85,88.54,0
SENS016201,2023-12-09 02:41:17,Zone-D,22.16,15.18,987.85,82.62,0
SENS016202,2023-08-03 08:44:25,Zone-D,64.53,27.68,1003.97,19.6,0
SENS016203,2024-03-23 19:00:16,Field-North,41.94,72.93,1006.7,80.02,0
SENS016204,2023-02-04 08:02:16,Warehouse-2,54.44,91.56,978.75,84.75,1
SENS016205,2023-12-06 19:21:46,Zone-B,22.77,80.74,1032.66,80.16,0
SENS016206,2023-09-30 06:22:50,Remote-01,93.89,12.86,968.68,21.89,1
SENS016207,2024-12-18 16:37:35,Field-North,46.66,91.7,980.19,55.46,1
SENS016208,2023-11-14 15:12:44,Warehouse-1,18.31,60.52,955.77,74.42,0
SENS016209,2024-11-26 11:47:07,Remote-01,75.31,69.04,959.69,15.8,0
SENS016210,2023-12-11 13:39:57,Field-South,26.72,48.13,1013.68,42.22,0
SENS016211,2024-08-16 18:48:37,Zone-C,60.71,25.24,1030.75,23.53,0
SENS016212,2024-03-29 17:55:52,Zone-B,69.88,34.75,1026.35,20.97,0
SENS016213,2023-04-28 05:04:47,Warehouse-2,49.46,58.78,1027.77,39.93,0
SENS016214,2024-06-23 08:26:59,Zone-A,48.66,14.34,988.27,30.64,0
SENS016215,2023-11-01 13:48:29,Warehouse-2,46.23,80.29,1012.69,14.34,0
SENS016216,2023-08-30 09:27:49,Field-South,77.07,45.39,986.19,89.39,0
SENS016217,2023-06-21 10:08:40,Zone-A,-6.46,72.46,980.61,9.12,1
SENS016218,2023-08-17 09:01:11,Field-South,13.51,50.68,1048.45,74.78,0
SENS016219,2024-01-02 19:35:26,Field-South,77.19,17.65,1049.97,31.39,0
SENS016220,2023-09-22 06:26:35,Field-South,53.83,79.74,1022.54,31.21,0
SENS016221,2024-12-18 21:58:53,Warehouse-1,60.75,50.06,1030.26,79.01,0
SENS016222,2024-05-26 00:51:19,Zone-D,4.72,38.51,966.87,6.79,1
SENS016223,2024-01-20 19:29:20,Zone-C,9.6,78.91,1048.9,28.35,0
SENS016224,2023-11-18 09:38:54,Warehouse-1,24.05,55.42,982.19,27.62,0
SENS016225,2023-11-07 23:02:23,Field-North,24.43,13.06,969.68,75.1,0
SENS016226,2023-12-28 02:17:01,Field-North,28.14,59.12,999.74,16.57,0
SENS016227,2024-08-18 14:33:58,Warehouse-2,62.59,28.09,995.14,54.74,0
SENS016228,2024-08-22 14:39:05,Zone-B,-4.85,84.67,1024.05,44.85,0
SENS016229,2023-04-29 15:52:43,Zone-C,-7.55,66.03,1042.08,39.05,0
SENS016230,2023-11-09 15:53:11,Field-South,68.88,69.71,1024.25,18.65,0
SENS016231,2024-11-28 06:20:53,Remote-01,34.87,89.89,982.91,7.67,1
SENS016232,2024-11-04 07:43:41,Zone-C,-0.68,59.3,987.63,63.32,0
SENS016233,2024-09-25 18:22:08,Zone-A,48.74,45.17,1020.91,95.8,0
SENS016234,2024-08-09 03:35:00,Warehouse-2,15.95,58.5,974.78,57.85,0
SENS016235,2024-04-17 07:39:13,Remote-01,-11.49,94.15,1001.8,,1
SENS016236,2024-12-07 20:22:49,Zone-D,-15.06,40.21,994.24,15.12,1
SENS016237,2023-06-02 04:15:33,Zone-D,46.24,90.41,953.28,15.53,1
SENS016238,2024-11-09 18:56:19,Field-South,5.08,22.49,978.41,27.83,0
SENS016239,2023-10-01 04:17:55,Zone-D,101.17,72.91,982.18,67.01,1
SENS016240,2024-07-14 16:50:33,Warehouse-1,-2.01,82.57,1034.9,61.07,0
SENS016241,2024-07-28 12:25:14,Warehouse-2,-5.67,66.07,1015.55,60.66,0
SENS016242,2024-09-08 00:18:26,Warehouse-1,43.82,70.92,1007.0,9.9,1
SENS016243,2023-12-05 08:13:42,Zone-A,77.32,14.24,993.27,64.34,0
SENS016244,2023-12-17 13:29:50,Zone-E,58.77,44.62,954.76,24.2,0
SENS016245,2023-11-02 20:59:14,Zone-B,-3.64,38.65,990.2,56.38,0
SENS016246,2024-12-11 09:02:54,Zone-C,29.87,90.1,971.68,29.98,1
SENS016247,2023-11-24 00:59:10,Warehouse-2,-0.53,55.37,1048.25,96.03,0
SENS016248,2023-02-03 16:40:25,Warehouse-2,42.53,82.19,1037.29,99.22,0
SENS016249,2023-07-06 13:28:28,Zone-B,4.72,25.22,957.14,77.93,0
SENS016250,2024-05-30 11:24:41,Remote-01,74.13,21.89,974.8,75.14,0
SENS016251,2023-08-20 12:35:22,Remote-01,-4.93,69.16,966.5,35.01,0
SENS016252,2024-05-01 18:25:21,Zone-C,74.51,17.01,1041.97,25.88,0
SENS016253,2023-12-19 21:16:40,Zone-A,50.94,38.94,1027.99,77.61,0
SENS016254,2024-02-22 22:08:34,Zone-D,68.09,82.13,1001.93,35.64,0
SENS016255,2024-03-17 10:30:20,Field-North,63.44,24.87,950.91,91.54,0
SENS016256,2023-03-18 11:49:54,Zone-D,-0.83,54.64,1008.0,39.07,0
SENS016257,2023-10-15 12:53:22,Remote-01,71.9,58.33,974.17,34.48,0
SENS016258,2023-05-31 01:47:17,Zone-D,78.82,48.95,1011.65,95.1,0
SENS016259,2024-12-19 15:36:04,Zone-E,4.7,92.74,1046.07,6.95,1
SENS016260,2023-05-13 04:47:28,Warehouse-1,64.39,71.68,1002.03,14.61,0
SENS016261,2023-01-04 14:53:14,Remote-01,-6.38,44.52,1042.8,97.29,0
SENS016262,2023-06-21 23:22:17,Warehouse-2,19.27,71.53,1008.88,39.01,0
SENS016263,2024-02-14 06:42:41,Zone-C,3.27,54.07,951.46,88.47,0
SENS016264,2024-08-21 00:18:19,Zone-E,4.61,81.36,1022.63,44.52,0
SENS016265,2024-10-26 13:17:55,Zone-B,27.15,39.45,1016.14,91.78,0
SENS016266,2024-10-27 11:49:41,Zone-A,77.15,14.91,956.74,48.37,0
SENS016267,2024-11-07 10:42:26,Warehouse-2,76.99,37.15,985.37,72.26,0
SENS016268,2023-03-02 23:28:44,Zone-E,39.07,64.73,1019.68,61.65,0
SENS016269,2024-07-11 14:22:51,Zone-E,30.92,91.03,1049.98,74.69,1
SENS016270,2024-08-19 01:23:38,Remote-01,31.82,67.59,1047.14,69.18,0
SENS016271,2023-10-06 20:02:51,Zone-D,46.26,18.75,975.29,51.03,0
SENS016272,2023-07-04 08:19:10,Zone-C,50.22,48.86,1003.08,43.12,0
SENS016273,2024-12-24 18:08:54,Remote-01,69.33,82.21,1031.65,47.81,0
SENS016274,2024-05-05 04:29:32,Warehouse-2,65.89,41.76,966.47,37.91,0
SENS016275,2023-12-04 20:42:20,Remote-01,72.48,66.75,1005.25,62.51,0
SENS016276,2024-03-21 22:06:52,Zone-B,52.64,47.0,1031.78,78.82,0
SENS016277,2024-07-21 10:24:06,Field-North,63.67,25.41,1038.25,73.02,0
SENS016278,2023-12-15 17:04:14,Zone-B,74.74,47.76,976.31,65.96,0
SENS016279,2023-02-08 14:55:49,Warehouse-1,34.03,12.46,963.3,96.64,0
SENS016280,2023-06-23 16:13:02,Warehouse-2,3.83,10.99,993.82,16.69,0
SENS016281,2023-11-04 14:00:59,Zone-A,34.82,67.92,1025.51,83.19,0
SENS016282,2023-07-29 08:57:07,Zone-A,48.58,93.22,1044.18,46.31,1
SENS016283,2023-08-02 20:52:32,Zone-E,32.19,51.35,991.36,68.29,0
SENS016284,2024-09-18 00:24:01,Zone-D,12.17,71.85,1039.04,62.9,0
SENS016285,2023-08-02 19:07:40,Warehouse-1,76.44,77.6,1002.28,10.79,0
SENS016286,2024-12-02 03:48:54,Zone-C,48.31,58.34,978.87,43.67,0
SENS016287,2024-05-03 15:06:02,Zone-D,18.17,65.31,978.73,31.1,0
SENS016288,2023-08-15 03:41:33,Zone-A,8.29,75.72,1010.23,92.83,0
SENS016289,2023-01-11 07:01:24,Zone-A,72.86,37.98,1017.85,40.53,0
SENS016290,2024-06-13 01:07:52,Zone-E,35.74,11.55,1000.79,18.46,0
SENS016291,2024-12-03 17:22:23,Warehouse-2,1.95,85.08,1027.86,40.66,0
SENS016292,2023-03-10 02:22:11,Warehouse-2,59.12,51.96,1022.56,88.03,0
SENS016293,2023-06-02 03:50:02,Zone-A,25.66,36.75,1024.99,6.55,1
SENS016294,2024-09-17 01:49:58,Remote-01,-3.65,67.8,1033.02,6.07,1
SENS016295,2024-11-23 08:23:39,Zone-B,17.85,74.1,1011.55,52.65,0
SENS016296,2024-08-03 21:45:16,Zone-D,116.39,71.06,1035.43,22.55,1
SENS016297,2024-02-29 12:03:01,Zone-D,-5.84,16.37,1031.09,54.41,0
SENS016298,2023-07-17 10:30:04,Field-North,63.62,38.09,1009.67,32.95,0
SENS016299,2024-02-12 05:43:08,Remote-01,-1.8,22.76,976.96,41.65,0
SENS016300,2023-01-20 15:27:22,Field-South,14.37,17.4,987.63,72.49,0
SENS016301,2023-07-24 19:29:31,Zone-D,1.76,57.9,998.46,41.16,0
SENS016302,2024-06-11 18:51:40,Field-South,26.49,91.86,1020.28,30.43,1
SENS016303,2023-08-31 16:23:53,Warehouse-2,71.42,62.55,987.18,86.8,0
SENS016304,2023-05-01 21:27:13,Field-North,8.22,51.05,955.45,77.65,0
SENS016305,2024-04-01 06:58:04,Zone-C,-0.46,73.68,1018.72,60.33,0
SENS016306,2023-05-07 14:50:52,Zone-B,-3.15,32.54,950.18,91.26,0
SENS016307,2024-10-17 17:35:27,Zone-D,42.11,11.12,995.97,46.84,0
SENS016308,2023-09-03 11:56:41,Zone-E,44.72,35.89,1005.6,14.77,0
SENS016309,2024-03-09 12:26:10,Zone-C,21.41,21.69,967.78,25.14,0
SENS016310,2024-04-27 06:36:15,Zone-B,43.56,36.4,966.8,30.08,0
SENS016311,2024-04-17 05:25:26,Zone-D,54.63,79.61,981.63,34.62,0
SENS016312,2024-04-10 21:12:07,Field-North,64.43,61.36,1037.6,26.05,0
SENS016313,2023-04-20 10:09:58,Warehouse-2,76.35,64.12,1046.29,39.06,0
SENS016314,2023-03-10 10:27:14,Field-South,55.44,62.91,952.09,71.86,0
SENS016315,2024-01-03 13:51:21,Warehouse-1,39.35,41.01,995.92,77.82,0
SENS016316,2024-04-30 21:37:56,Warehouse-2,57.08,36.67,987.32,38.7,0
SENS016317,2023-07-31 21:44:19,Zone-D,66.87,91.63,961.66,92.38,1
SENS016318,2024-08-25 22:48:00,Warehouse-2,12.92,31.92,1039.56,95.97,0
SENS016319,2023-03-28 22:14:56,Zone-C,104.91,14.48,1020.24,16.73,1
SENS016320,2023-07-28 17:55:48,Zone-B,28.98,73.34,1019.66,24.84,0
SENS016321,2024-10-10 18:44:19,Field-South,42.78,77.67,1002.99,75.18,0
SENS016322,2024-06-06 10:11:50,Zone-E,62.13,64.77,999.03,17.54,0
SENS016323,2024-06-08 18:20:47,Field-North,28.88,49.1,955.39,38.26,0
SENS016324,2024-12-08 08:42:52,Zone-B,59.6,85.24,976.63,82.88,0
SENS016325,2023-01-04 23:19:17,Remote-01,9.58,20.69,985.97,91.93,0
SENS016326,2024-05-29 07:39:16,Zone-C,65.85,62.76,1002.75,52.89,0
SENS016327,2023-03-16 01:23:31,Warehouse-2,5.04,81.65,973.95,7.48,1
SENS016328,2024-03-06 22:47:30,Zone-E,36.71,56.98,1027.96,53.56,0
SENS016329,2024-02-02 01:15:24,Zone-B,57.92,21.53,1027.99,88.93,0
SENS016330,2023-06-30 22:09:23,Zone-C,56.66,45.14,1000.67,8.14,1
SENS016331,2024-01-25 14:55:18,Warehouse-2,57.21,86.84,1005.21,37.96,0
SENS016332,2024-08-24 04:30:07,Warehouse-2,-9.52,80.61,1000.35,61.5,0
SENS016333,2023-01-04 19:10:19,Zone-B,70.22,25.95,1016.34,46.25,0
SENS016334,2023-09-18 10:22:45,Zone-E,20.7,74.76,1004.55,49.81,0
SENS016335,2024-08-26 04:39:26,Zone-D,75.02,50.19,977.14,84.51,0
SENS016336,2024-08-08 15:27:31,Zone-B,-3.52,80.63,980.18,78.57,0
SENS016337,2023-07-07 05:08:40,Warehouse-2,11.14,35.25,1018.02,5.42,1
SENS016338,2023-06-17 14:22:43,Field-South,3.34,19.35,1024.68,45.53,0
SENS016339,2024-03-30 00:32:38,Field-North,38.29,50.54,1043.75,65.21,0
SENS016340,2023-12-01 15:14:32,Warehouse-1,-15.72,91.31,1033.5,26.53,1
SENS016341,2023-11-03 08:44:46,Warehouse-2,24.12,36.85,1043.79,76.59,0
SENS016342,2024-10-02 09:07:01,Zone-E,-5.66,74.96,1039.86,80.84,0
SENS016343,2023-10-25 15:17:08,Zone-C,37.43,41.24,999.92,87.15,0
SENS016344,2024-05-03 06:36:39,Zone-A,45.66,60.06,1033.89,9.13,1
SENS016345,2023-11-11 01:19:15,Field-North,-19.77,86.0,990.87,32.93,1
SENS016346,2023-07-09 07:35:44,Zone-D,20.45,74.02,1029.38,57.25,0
SENS016347,2023-01-08 01:48:41,Zone-C,59.6,38.2,986.14,96.57,0
SENS016348,2024-06-08 05:52:19,Zone-D,-12.63,34.18,1028.18,84.2,1
SENS016349,2023-10-15 04:48:40,Warehouse-1,58.16,52.38,999.92,18.88,0
SENS016350,2024-09-07 00:40:43,Zone-E,9.34,36.65,1025.44,12.58,0
SENS016351,2023-08-02 03:43:02,Zone-C,38.44,20.1,1040.58,,0
SENS016352,2023-12-03 16:39:39,Warehouse-1,35.41,52.04,995.42,26.54,0
SENS016353,2023-08-08 14:34:57,Zone-D,58.29,39.37,1043.02,87.53,0
SENS016354,2023-05-09 23:26:23,Warehouse-1,70.43,37.55,1044.12,70.85,0
SENS016355,2023-06-15 17:54:54,Warehouse-1,30.56,82.8,985.22,33.94,0
SENS016356,2023-06-25 20:38:34,Zone-D,-8.72,79.65,1038.05,83.27,0
SENS016357,2024-07-01 02:33:37,Warehouse-1,26.89,78.53,1006.92,61.07,0
SENS016358,2024-06-26 14:02:13,Zone-E,67.27,67.76,1038.51,83.32,0
SENS016359,2023-02-17 17:07:34,Remote-01,21.87,75.54,1026.86,98.07,0
SENS016360,2024-10-30 15:57:32,Zone-E,77.59,59.89,966.49,23.97,0
SENS016361,2024-10-20 20:36:36,Field-South,6.36,89.91,977.23,78.39,0
SENS016362,2024-08-08 07:21:17,Remote-01,21.64,38.42,998.97,52.51,0
SENS016363,2023-07-20 22:27:41,Zone-D,76.55,91.83,1024.52,13.73,1
SENS016364,2023-12-04 11:22:40,Field-South,22.99,53.65,1016.65,67.2,0
SENS016365,2024-06-04 10:35:18,Warehouse-1,-19.78,19.73,954.57,94.67,1
SENS016366,2023-03-23 05:47:55,Remote-01,-16.63,18.14,1010.74,50.25,1
SENS016367,2023-10-06 19:15:00,Zone-C,-9.94,72.23,992.98,42.49,0
SENS016368,2023-10-01 16:43:47,Zone-B,61.15,71.13,965.71,5.31,1
SENS016369,2024-09-18 02:43:07,Warehouse-2,1.11,55.06,998.84,96.95,0
SENS016370,2023-06-21 05:34:41,Field-South,-1.71,75.67,1012.52,17.53,0
SENS016371,2024-02-28 10:43:22,Warehouse-1,-12.1,45.93,1011.18,19.65,1
SENS016372,2024-01-17 04:24:09,Zone-C,28.68,35.13,1039.35,24.92,0
SENS016373,2023-04-28 17:00:32,Remote-01,38.26,17.12,1019.58,97.4,0
SENS016374,2023-03-30 12:42:14,Zone-A,3.13,25.62,967.49,,0
SENS016375,2024-12-04 13:51:13,Warehouse-2,58.28,28.13,1041.17,15.75,0
SENS016376,2024-09-27 09:07:11,Zone-E,-16.03,60.48,1035.11,9.07,1
SENS016377,2023-08-01 21:30:23,Zone-D,1.61,73.27,1047.69,83.13,0
SENS016378,2023-06-25 21:18:37,Warehouse-1,8.77,78.98,1035.02,59.82,0
SENS016379,2023-02-12 19:29:35,Zone-E,23.95,23.87,960.11,30.83,0
SENS016380,2023-01-25 18:37:07,Field-South,55.02,54.05,1010.25,64.38,0
SENS016381,2024-04-26 04:56:38,Warehouse-1,18.31,78.21,985.08,89.19,0
SENS016382,2024-12-25 21:46:50,Zone-A,3.73,65.2,1022.76,,0
SENS016383,2024-03-24 02:05:10,Warehouse-2,14.89,73.31,1045.71,73.74,0
SENS016384,2024-06-26 04:10:13,Zone-D,28.5,48.21,1008.71,90.67,0
SENS016385,2024-08-24 04:45:34,Warehouse-1,76.07,39.98,988.6,95.04,0
SENS016386,2024-12-12 08:20:10,Warehouse-2,77.11,84.26,966.09,40.33,0
SENS016387,2024-07-01 22:20:29,Zone-D,18.44,77.86,977.91,53.38,0
SENS016388,2024-11-27 16:26:35,Zone-D,66.13,77.62,1000.48,,0
SENS016389,2023-12-23 09:21:00,Zone-D,69.72,77.86,1041.48,36.66,0
SENS016390,2024-05-02 12:38:51,Field-South,25.49,46.95,1026.5,95.74,0
SENS016391,2024-03-15 14:56:47,Zone-E,5.75,76.36,972.42,9.76,1
SENS016392,2023-05-23 23:37:33,Zone-E,29.95,28.15,1049.85,,0
SENS016393,2023-09-14 09:20:00,Zone-C,62.72,88.58,986.73,88.84,0
